攝影機名稱,車牌,單位,日期,時間,攝影機,LocationID,經度,緯度,ConvoyID,FollowingID
(租11401)中正東路、康莊路-4.往民權路(車),ACC-0002,南雅派出所,2025-08-08,22:51:29,2030403031,LOC_1394,121.288718,24.882709,,CONVOY-20250808-OUT-4389
(租11401)康莊路、民權路-4.往中央路(車),DEL-8888,南雅派出所,2025-08-08,22:51:39,2030418031,LOC_1405,121.288515,24.883689,CONVOY-20250808-OUT-4389,
(租11401)康莊路、民權路-4.往中央路(車),ACC-0001,南雅派出所,2025-08-08,22:51:42,2030418031,LOC_1405,121.288515,24.883689,,CONVOY-20250808-OUT-4389
(租11401)中正東路、康莊路-6.往民生路(車),ACC-0002,南雅派出所,2025-08-08,22:51:43,2030403051,LOC_1392,121.288387,24.882871,,CONVOY-20250808-OUT-4389
(租11401)康莊路、民權路-2.往信義路(車),DEL-8888,南雅派出所,2025-08-08,22:51:45,2030418011,LOC_1404,121.288798,24.883815,CONVOY-20250808-OUT-4389,
(租11401)康莊路、民權路-3.往慈湖路(車),DEL-8888,南雅派出所,2025-08-08,22:51:46,2030418021,LOC_1404,121.288836,24.883757,CONVOY-20250808-OUT-4389,
(租11401)康莊路、民權路-2.往信義路(車),ACC-0001,南雅派出所,2025-08-08,22:51:49,2030418011,LOC_1404,121.288798,24.883815,,CONVOY-20250808-OUT-4389
(租11401)康莊路、民權路-3.往慈湖路(車),ACC-0001,南雅派出所,2025-08-08,22:51:51,2030418021,LOC_1404,121.288836,24.883757,,CONVOY-20250808-OUT-4389
(租11401)康莊路、民權路-4.往中央路(車),ACC-0002,南雅派出所,2025-08-08,22:51:54,2030418031,LOC_1405,121.288515,24.883689,,CONVOY-20250808-OUT-4389
(租11401)康莊路、民權路-3.往慈湖路(車),ACC-0002,南雅派出所,2025-08-08,22:52:01,2030418021,LOC_1404,121.288836,24.883757,,CONVOY-20250808-OUT-4389
(租11401)康莊路、民權路-2.往信義路(車),ACC-0002,南雅派出所,2025-08-08,22:52:02,2030418011,LOC_1404,121.288798,24.883815,,CONVOY-20250808-OUT-4389
(租11401)中央路、民生路-5.往和平路(車),DEL-8888,南雅派出所,2025-08-08,22:52:09,2030402041,LOC_1390,121.28781,24.884079,CONVOY-20250808-OUT-4389,
(租11401)中央路、民生路-5.往和平路(車),ACC-0001,南雅派出所,2025-08-08,22:52:12,2030402041,LOC_1390,121.28781,24.884079,,CONVOY-20250808-OUT-4389
(租11401)中央路、民生路-5.往和平路(車),ACC-0002,南雅派出所,2025-08-08,22:52:22,2030402041,LOC_1390,121.28781,24.884079,,CONVOY-20250808-OUT-4389
(租11401)中正路、中央路-4.往復興路(車),DEL-8888,南雅派出所,2025-08-08,22:52:36,2030404031,LOC_1400,121.28635,24.882992,CONVOY-20250808-OUT-4389,
(租11401)中正路、中央路-4.往復興路(車),ACC-0001,南雅派出所,2025-08-08,22:52:39,2030404031,LOC_1400,121.28635,24.882992,,CONVOY-20250808-OUT-4389
(租11401)中正路、中央路-4.往復興路(車),ACC-0002,南雅派出所,2025-08-08,22:52:53,2030404031,LOC_1400,121.28635,24.882992,,CONVOY-20250808-OUT-4389
(租11401)中正東路、康莊路-3.往和二路(車),DEL-8888,南雅派出所,2025-08-08,22:53:22,2030403021,LOC_1393,121.28947,24.882315,CONVOY-20250808-OUT-4389,
(租11401)中正東路、康莊路-3.往和二路(車),ACC-0001,南雅派出所,2025-08-08,22:53:27,2030403021,LOC_1393,121.28947,24.882315,,CONVOY-20250808-OUT-4389
(租11402)慈湖路、慈湖路109巷-4.往中正東路22巷往中正東路(車),DEL-8888,南雅派出所,2025-08-08,22:53:33,2030830031,LOC_1442,121.289556,24.881765,CONVOY-20250808-OUT-4389,
(租11402)慈湖路、慈湖路109巷-4.往中正東路22巷往中正東路(車),ACC-0001,南雅派出所,2025-08-08,22:53:36,2030830031,LOC_1442,121.289556,24.881765,,CONVOY-20250808-OUT-4389
(租11402)慈湖路、慈湖路109巷-5.往慈湖路109巷往和二路(車),DEL-8888,南雅派出所,2025-08-08,22:53:39,2030830041,LOC_1441,121.289608,24.881454,CONVOY-20250808-OUT-4389,
(租11401)中正東路、康莊路-3.往和二路(車),ACC-0002,南雅派出所,2025-08-08,22:53:41,2030403021,LOC_1393,121.28947,24.882315,,CONVOY-20250808-OUT-4389
(租11402)慈湖路、慈湖路109巷-5.往慈湖路109巷往和二路(車),ACC-0001,南雅派出所,2025-08-08,22:53:42,2030830041,LOC_1441,121.289608,24.881454,,CONVOY-20250808-OUT-4389
(租11402)慈湖路、慈湖路109巷-4.往中正東路22巷往中正東路(車),ACC-0002,南雅派出所,2025-08-08,22:53:46,2030830031,LOC_1442,121.289556,24.881765,,CONVOY-20250808-OUT-4389
(租11402)中正東路、和二路-5.往中正東路往慈湖路(車),DEL-8888,南雅派出所,2025-08-08,22:53:53,2030828041,LOC_1410,121.290458,24.881784,CONVOY-20250808-OUT-4389,
(租11402)慈湖路、慈湖路109巷-5.往慈湖路109巷往和二路(車),ACC-0002,南雅派出所,2025-08-08,22:53:56,2030830041,LOC_1441,121.289608,24.881454,,CONVOY-20250808-OUT-4389
(租11402)中正東路、和二路-5.往中正東路往慈湖路(車),ACC-0001,南雅派出所,2025-08-08,22:53:57,2030828041,LOC_1410,121.290458,24.881784,,CONVOY-20250808-OUT-4389
(租11402)中正東路、和二路-4.往和二路往復興路(車),DEL-8888,南雅派出所,2025-08-08,22:53:58,2030828031,LOC_1409,121.290528,24.881548,CONVOY-20250808-OUT-4389,
(租11402)中正東路、和二路-4.往和二路往復興路(車),ACC-0001,南雅派出所,2025-08-08,22:54:01,2030828031,LOC_1409,121.290528,24.881548,,CONVOY-20250808-OUT-4389
(租11402)中正東路、和二路-5.往中正東路往慈湖路(車),ACC-0002,南雅派出所,2025-08-08,22:54:09,2030828041,LOC_1410,121.290458,24.881784,,CONVOY-20250808-OUT-4389
(租11402)中正東路、和二路-4.往和二路往復興路(車),ACC-0002,南雅派出所,2025-08-08,22:54:15,2030828031,LOC_1409,121.290528,24.881548,,CONVOY-20250808-OUT-4389
(租11401)文化路、文化路59巷-2.往文化路75巷(車),DEL-8888,南雅派出所,2025-08-08,22:54:44,2030409011,LOC_1402,121.293601,24.881535,CONVOY-20250808-OUT-4389,
(租11401)文化路、文化路59巷-2.往文化路75巷(車),ACC-0001,南雅派出所,2025-08-08,22:54:47,2030409011,LOC_1402,121.293601,24.881535,,CONVOY-20250808-OUT-4389
(租11401)文化路、文化路59巷-3.往文化路59巷(車),DEL-8888,南雅派出所,2025-08-08,22:54:58,2030409021,LOC_1403,121.293938,24.881949,CONVOY-20250808-OUT-4389,
(租11401)文化路、文化路59巷-2.往文化路75巷(車),ACC-0002,南雅派出所,2025-08-08,22:55:00,2030409011,LOC_1402,121.293601,24.881535,,CONVOY-20250808-OUT-4389
(租11401)文化路、文化路59巷-3.往文化路59巷(車),ACC-0001,南雅派出所,2025-08-08,22:55:02,2030409021,LOC_1403,121.293938,24.881949,,CONVOY-20250808-OUT-4389
(租11401)文化路、文化路59巷-3.往文化路59巷(車),ACC-0002,南雅派出所,2025-08-08,22:55:11,2030409021,LOC_1403,121.293938,24.881949,,CONVOY-20250808-OUT-4389
(租11402)中華路、東二路-6.往東二路往中華路(車),DEL-8888,南雅派出所,2025-08-08,22:55:25,2030833051,LOC_1412,121.295136,24.88185,CONVOY-20250808-OUT-4389,
(租11402)中華路、東二路-6.往東二路往中華路(車),ACC-0001,南雅派出所,2025-08-08,22:55:30,2030833051,LOC_1412,121.295136,24.88185,,CONVOY-20250808-OUT-4389
(租11402)中華路、東二路-4.往中華路往內山公路(車),DEL-8888,南雅派出所,2025-08-08,22:55:38,2030833031,LOC_1414,121.295356,24.882621,CONVOY-20250808-OUT-4389,
(租11402)中華路、東二路-6.往東二路往中華路(車),ACC-0002,南雅派出所,2025-08-08,22:55:39,2030833051,LOC_1412,121.295136,24.88185,,CONVOY-20250808-OUT-4389
(租11402)中華路、東二路-4.往中華路往內山公路(車),ACC-0001,南雅派出所,2025-08-08,22:55:42,2030833031,LOC_1414,121.295356,24.882621,,CONVOY-20250808-OUT-4389
(租11402)中華路、東二路-5.往中華路往復興路(車),DEL-8888,南雅派出所,2025-08-08,22:56:18,2030833041,LOC_1415,121.294892,24.880997,CONVOY-20250808-OUT-4389,
(租11402)中華路、東二路-5.往中華路往復興路(車),ACC-0001,南雅派出所,2025-08-08,22:56:21,2030833041,LOC_1415,121.294892,24.880997,,CONVOY-20250808-OUT-4389
(租11402)美山路一段(桃58)、美山路一段166巷-4.往美山路一段往復興路(車),DEL-8888,三層派出所,2025-08-08,22:58:41,2030437031,LOC_1357,121.300226,24.88323,CONVOY-20250808-OUT-4389,
(租11402)美山路一段(桃58)、美山路一段166巷-4.往美山路一段往復興路(車),ACC-0001,三層派出所,2025-08-08,22:58:45,2030437031,LOC_1357,121.300226,24.88323,,CONVOY-20250808-OUT-4389
(租11402)美山路一段(桃58)、美山路一段166巷-3.往美山路一段166巷往美山路一段230巷(車),DEL-8888,三層派出所,2025-08-08,22:58:49,2030437021,LOC_1356,121.300571,24.882892,CONVOY-20250808-OUT-4389,
(租11402)美山路一段(桃58)、美山路一段166巷-3.往美山路一段166巷往美山路一段230巷(車),ACC-0001,三層派出所,2025-08-08,22:58:54,2030437021,LOC_1356,121.300571,24.882892,,CONVOY-20250808-OUT-4389
(租11402)美山路一段、美山路一段601巷-2.往美山路一段601巷往美山路一段601巷62弄(車),DEL-8888,三層派出所,2025-08-08,23:01:08,2030957011,LOC_1353,121.301425,24.874965,CONVOY-20250808-OUT-4389,
(租11402)美山路一段、美山路一段601巷-2.往美山路一段601巷往美山路一段601巷62弄(車),ACC-0001,三層派出所,2025-08-08,23:01:12,2030957011,LOC_1353,121.301425,24.874965,,CONVOY-20250808-OUT-4389
(租11401)美山路一段(桃58)、美山路一段738巷-3.往金山路(車),DEL-8888,三層派出所,2025-08-08,23:01:38,2030438021,LOC_1335,121.300472,24.873249,CONVOY-20250808-OUT-4389,
(租11401)美山路一段(桃58)、美山路一段738巷-3.往金山路(車),ACC-0001,三層派出所,2025-08-08,23:01:42,2030438021,LOC_1335,121.300472,24.873249,,CONVOY-20250808-OUT-4389
(租11401)美山路一段(桃58)、美山路一段738巷-2.往復興路一段39巷(車),DEL-8888,三層派出所,2025-08-08,23:01:50,2030438011,LOC_1334,121.299974,24.872974,CONVOY-20250808-OUT-4389,
(租11401)美山路一段(桃58)、美山路一段738巷-2.往復興路一段39巷(車),ACC-0001,三層派出所,2025-08-08,23:01:55,2030438011,LOC_1334,121.299974,24.872974,,CONVOY-20250808-OUT-4389
(租11401)美山路一段(桃58)、美山路一段738巷-4.往美山路二段(車),DEL-8888,三層派出所,2025-08-08,23:02:11,2030438031,LOC_1336,121.300764,24.872283,CONVOY-20250808-OUT-4389,
(租11401)美山路一段(桃58)、美山路一段738巷-4.往美山路二段(車),ACC-0001,三層派出所,2025-08-08,23:02:14,2030438031,LOC_1336,121.300764,24.872283,,CONVOY-20250808-OUT-4389
(租11401)復興路一段(台7)、復興路一段145巷-2.美華里(車),DEL-8888,三層派出所,2025-08-08,23:04:43,2030419011,LOC_1342,121.294598,24.864442,CONVOY-20250808-OUT-4389,
(租11401)復興路一段(台7)、復興路一段145巷-2.美華里(車),ACC-0001,三層派出所,2025-08-08,23:04:46,2030419011,LOC_1342,121.294598,24.864442,,CONVOY-20250808-OUT-4389
(租11401)復興路一段(台7)、復興路一段145巷-3.往大溪(車),DEL-8888,三層派出所,2025-08-08,23:04:54,2030419021,LOC_1343,121.294199,24.864132,CONVOY-20250808-OUT-4389,
(租11401)復興路一段(台7)、復興路一段145巷-3.往大溪(車),ACC-0001,三層派出所,2025-08-08,23:04:58,2030419021,LOC_1343,121.294199,24.864132,,CONVOY-20250808-OUT-4389
(租11402)慈康路(桃59)、慈康路273巷-3.往慈康路往中華路(車),DEL-8888,南雅派出所,2025-08-08,23:07:47,2030956021,LOC_1437,121.285814,24.860604,CONVOY-20250808-OUT-4389,
(租11402)慈康路(桃59)、慈康路273巷-3.往慈康路往中華路(車),ACC-0001,南雅派出所,2025-08-08,23:07:50,2030956021,LOC_1437,121.285814,24.860604,,CONVOY-20250808-OUT-4389
(租11402)慈康路(桃59)、慈康路273巷-4.往慈康路往復興路一段(車),DEL-8888,南雅派出所,2025-08-08,23:07:57,2030956031,LOC_1438,121.28587,24.860127,CONVOY-20250808-OUT-4389,
(租11402)慈康路(桃59)、慈康路273巷-4.往慈康路往復興路一段(車),ACC-0001,南雅派出所,2025-08-08,23:08:01,2030956031,LOC_1438,121.28587,24.860127,,CONVOY-20250808-OUT-4389
(租11402)慈康路(桃59)、慈康路273巷-2.往慈康路273巷往復興路一段218巷(車),DEL-8888,南雅派出所,2025-08-08,23:08:11,2030956011,LOC_1436,121.286083,24.859608,CONVOY-20250808-OUT-4389,
(租11402)慈康路(桃59)、慈康路273巷-2.往慈康路273巷往復興路一段218巷(車),ACC-0001,南雅派出所,2025-08-08,23:08:16,2030956011,LOC_1436,121.286083,24.859608,,CONVOY-20250808-OUT-4389
(租11402)復興路一段218巷、復興路一段626巷-3.往復興路一段626巷往慈康路589巷(車),DEL-8888,三層派出所,2025-08-08,23:09:58,2030457021,LOC_1361,121.289381,24.856042,CONVOY-20250808-OUT-4389,
(租11402)復興路一段218巷、復興路一段626巷-3.往復興路一段626巷往慈康路589巷(車),ACC-0001,三層派出所,2025-08-08,23:10:03,2030457021,LOC_1361,121.289381,24.856042,,CONVOY-20250808-OUT-4389
(租11402)復興路一段218巷、復興路一段626巷-5.往復興路一段218巷往復興路一段(車),DEL-8888,三層派出所,2025-08-08,23:10:05,2030457041,LOC_1359,121.289691,24.855916,CONVOY-20250808-OUT-4389,
(租11402)復興路一段218巷、復興路一段626巷-5.往復興路一段218巷往復興路一段(車),ACC-0001,三層派出所,2025-08-08,23:10:09,2030457041,LOC_1359,121.289691,24.855916,,CONVOY-20250808-OUT-4389
(租11402)復興路一段218巷、復興路一段626巷-4.往復興路一段626巷往復興路一段622-1號(車),DEL-8888,三層派出所,2025-08-08,23:10:13,2030457031,LOC_1362,121.290023,24.855665,CONVOY-20250808-OUT-4389,
(租11402)復興路一段218巷、復興路一段626巷-4.往復興路一段626巷往復興路一段622-1號(車),ACC-0001,三層派出所,2025-08-08,23:10:17,2030457031,LOC_1362,121.290023,24.855665,,CONVOY-20250808-OUT-4389
(租11402)復興路一段218巷、復興路一段626巷-2.往復興路一段218巷往慈康路(車),DEL-8888,三層派出所,2025-08-08,23:10:24,2030457011,LOC_1360,121.289419,24.855518,CONVOY-20250808-OUT-4389,
(租11402)復興路一段218巷、復興路一段626巷-2.往復興路一段218巷往慈康路(車),ACC-0001,三層派出所,2025-08-08,23:10:28,2030457011,LOC_1360,121.289419,24.855518,,CONVOY-20250808-OUT-4389
(租11401)復興路一段755號(福安國小)-4.往慈康路(車),DEL-8888,三層派出所,2025-08-08,23:12:04,2030420031,LOC_1349,121.288432,24.850829,CONVOY-20250808-OUT-4389,
(租11401)復興路一段755號(福安國小)-4.往慈康路(車),ACC-0001,三層派出所,2025-08-08,23:12:09,2030420031,LOC_1349,121.288432,24.850829,,CONVOY-20250808-OUT-4389
(租11401)復興路一段755號(福安國小)-3.往復興路一段(車),DEL-8888,三層派出所,2025-08-08,23:12:15,2030420021,LOC_1347,121.288185,24.850307,CONVOY-20250808-OUT-4389,
(租11401)復興路一段755號(福安國小)-3.往復興路一段(車),ACC-0001,三層派出所,2025-08-08,23:12:18,2030420021,LOC_1347,121.288185,24.850307,,CONVOY-20250808-OUT-4389
(租11401)復興路一段755號(福安國小)-2.往三層所(車),DEL-8888,三層派出所,2025-08-08,23:12:21,2030420011,LOC_1348,121.288009,24.85013,CONVOY-20250808-OUT-4389,
(租11401)復興路一段755號(福安國小)-2.往三層所(車),ACC-0001,三層派出所,2025-08-08,23:12:26,2030420011,LOC_1348,121.288009,24.85013,,CONVOY-20250808-OUT-4389
(租11401)安和路、安和路29巷-4.往康莊路三段(車),DEL-8888,內柵派出所,2025-08-08,23:15:11,2030411031,LOC_1278,121.281518,24.856469,CONVOY-20250808-OUT-4389,
(租11401)安和路、安和路29巷-4.往康莊路三段(車),ACC-0001,內柵派出所,2025-08-08,23:15:14,2030411031,LOC_1278,121.281518,24.856469,,CONVOY-20250808-OUT-4389
(租11401)安和路、安和路29巷-3.往內柵路一段101巷(車),DEL-8888,內柵派出所,2025-08-08,23:15:16,2030411021,LOC_1277,121.281552,24.856768,CONVOY-20250808-OUT-4389,
(租11401)安和路、安和路29巷-3.往內柵路一段101巷(車),ACC-0001,內柵派出所,2025-08-08,23:15:21,2030411021,LOC_1277,121.281552,24.856768,,CONVOY-20250808-OUT-4389
(租11401)內柵路二段、內柵路二段27巷-5.往康莊路三段(車),DEL-8888,內柵派出所,2025-08-08,23:15:29,2030408041,LOC_1274,121.280777,24.857059,CONVOY-20250808-OUT-4389,
(租11401)內柵路二段、內柵路二段27巷-5.往康莊路三段(車),ACC-0001,內柵派出所,2025-08-08,23:15:34,2030408041,LOC_1274,121.280777,24.857059,,CONVOY-20250808-OUT-4389
(租11402)康莊路三段550巷、康莊路三段550巷5弄-1.往康莊路三段550巷(車),DEL-8888,內柵派出所,2025-08-08,23:18:49,2030954001,LOC_1283,121.273409,24.849558,CONVOY-20250808-OUT-4389,
(租11402)康莊路三段550巷、康莊路三段550巷5弄-1.往康莊路三段550巷(車),ACC-0001,內柵派出所,2025-08-08,23:18:54,2030954001,LOC_1283,121.273409,24.849558,,CONVOY-20250808-OUT-4389
(租11401)康莊路三段(台4)、康莊路三段737巷-4.往內柵路二段(車),DEL-8888,內柵派出所,2025-08-08,23:21:46,2030417031,LOC_1279,121.272284,24.842713,CONVOY-20250808-OUT-4389,
(租11401)康莊路三段(台4)、康莊路三段737巷-4.往內柵路二段(車),ACC-0001,內柵派出所,2025-08-08,23:21:49,2030417031,LOC_1279,121.272284,24.842713,,CONVOY-20250808-OUT-4389
(租11401)康莊路三段(台4)、康莊路三段737巷-4.往內柵路二段(車),DEL-8888,內柵派出所,2025-08-08,23:21:49,2030417031,LOC_1279,121.272284,24.842713,CONVOY-20250808-RETURN-8771,
(租11401)康莊路三段(台4)、康莊路三段737巷-4.往內柵路二段(車),ACC-0001,內柵派出所,2025-08-08,23:21:54,2030417031,LOC_1279,121.272284,24.842713,,CONVOY-20250808-RETURN-8771
(租11402)康莊路三段550巷、康莊路三段550巷5弄-1.往康莊路三段550巷(車),DEL-8888,內柵派出所,2025-08-08,23:23:44,2030954001,LOC_1283,121.273409,24.849558,CONVOY-20250808-RETURN-8771,
(租11402)康莊路三段550巷、康莊路三段550巷5弄-1.往康莊路三段550巷(車),ACC-0001,內柵派出所,2025-08-08,23:23:48,2030954001,LOC_1283,121.273409,24.849558,,CONVOY-20250808-RETURN-8771
(租11401)內柵路二段、內柵路二段27巷-5.往康莊路三段(車),DEL-8888,內柵派出所,2025-08-08,23:27:12,2030408041,LOC_1274,121.280777,24.857059,CONVOY-20250808-RETURN-8771,
(租11401)內柵路二段、內柵路二段27巷-5.往康莊路三段(車),ACC-0001,內柵派出所,2025-08-08,23:27:15,2030408041,LOC_1274,121.280777,24.857059,,CONVOY-20250808-RETURN-8771
(租11401)安和路、安和路29巷-3.往內柵路一段101巷(車),DEL-8888,內柵派出所,2025-08-08,23:27:29,2030411021,LOC_1277,121.281552,24.856768,CONVOY-20250808-RETURN-8771,
(租11401)安和路、安和路29巷-3.往內柵路一段101巷(車),ACC-0001,內柵派出所,2025-08-08,23:27:32,2030411021,LOC_1277,121.281552,24.856768,,CONVOY-20250808-RETURN-8771
(租11401)安和路、安和路29巷-4.往康莊路三段(車),DEL-8888,內柵派出所,2025-08-08,23:27:35,2030411031,LOC_1278,121.281518,24.856469,CONVOY-20250808-RETURN-8771,
