攝影機名稱,車牌,單位,日期,時間,攝影機,LocationID,經度,緯度
(租11402)龍華路226巷、242巷-2.往龍華路226巷內(車),NOR-1003,龍潭派出所,2025-08-06,08:24:14,2090843011,LOC_4246,121.21668,24.861264
(租11402)興豐路、長安街-4.往興豐街往八德分局(車),NOR-1003,大安派出所,2025-08-06,08:24:14,2080798031,LOC_4037,121.21668,24.861264
(租11402)東龍路與龍祥路口-2.往東龍路60巷(車),NOR-1003,龍潭派出所,2025-08-06,08:24:18,2090691011,LOC_4227,121.215973,24.86101
(租11402)東龍路與龍祥路口-4.往新龍路方向(車),NOR-1003,龍潭派出所,2025-08-06,08:24:23,2090691031,LOC_4229,121.215588,24.861255
(租11402)東龍路與龍祥路口-3.往東龍路83巷(車),NOR-1003,龍潭派出所,2025-08-06,08:24:24,2090691021,LOC_4228,121.215498,24.861301
(租11402)東龍路與中正路242巷口-3.往龍華路(車),NOR-1003,龍潭派出所,2025-08-06,08:24:33,2090690021,LOC_4224,121.215791,24.86238
(租11402)東龍路與中正路242巷口-4.往南龍路(車),NOR-1003,龍潭派出所,2025-08-06,08:24:39,2090690031,LOC_4225,121.214997,24.862705
(租11401)東龍路與南龍路口 (東龍路200巷)-3.往新龍路(車),NOR-1003,龍潭派出所,2025-08-06,08:24:48,2090672021,LOC_4189,121.214616,24.863748
(租11401)東龍路與南龍路口 (東龍路200巷)-4.往神龍路(車),NOR-1003,龍潭派出所,2025-08-06,08:24:55,2090672031,LOC_4190,121.213806,24.864296
(租11401)槺榔路、蚵殼港圳6-1號池-5.往南圳(車),NOR-1005,大坡派出所,2025-08-06,08:25:00,2050235041,LOC_2678,121.030018,24.973456
(租11401)槺榔路、蚵殼港圳6-1號池-4.往下槺榔(車),NOR-1005,大坡派出所,2025-08-06,08:25:04,2050235031,LOC_2677,121.02991,24.973862
(租11401)槺榔路、蚵殼港圳6-1號池-3.往大坡國中(車),NOR-1005,大坡派出所,2025-08-06,08:25:05,2050235021,LOC_2676,121.029751,24.973919
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-5.往龍元路(車),NOR-1003,龍潭派出所,2025-08-06,08:25:05,2090671041,LOC_4185,121.212492,24.865318
(租11401)槺榔路、蚵殼港圳6-1號池-2.往民有三路(車),NOR-1005,大坡派出所,2025-08-06,08:25:07,2050235011,LOC_2675,121.029551,24.973828
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-3.往聖亭路(車),NOR-1003,龍潭派出所,2025-08-06,08:25:09,2090671021,LOC_4183,121.21216,24.865594
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-4.往東龍路313巷(車),NOR-1003,龍潭派出所,2025-08-06,08:25:13,2090671031,LOC_4184,121.212523,24.865986
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-6.往東龍路(車),NOR-1003,龍潭派出所,2025-08-06,08:25:17,2090671051,LOC_4186,121.212799,24.865736
(租11401)文化路與觀和路口-2.往中正路(車),NOR-1001,觀音分駐所,2025-08-06,08:25:20,2020349011,LOC_0820,121.08444,25.029482
(租11401)文化路與觀和路口-3.往廣興一路(車),NOR-1001,觀音分駐所,2025-08-06,08:25:24,2020349021,LOC_0821,121.084697,25.029324
(租11401)文化路與觀新路-1.往濱海路廣興段(車),NOR-1001,觀音分駐所,2025-08-06,08:25:34,2020349111,LOC_0823,121.085098,25.02806
(租11402)介壽路(台4)、仁善街-4.往介壽路往興豐路(車),NOR-1002,圳頂派出所,2025-08-06,08:26:00,2030790031,LOC_1705,121.286972,24.90829
(租11402)介壽路(台4)、仁善街-3.往仁善街往埔仁路(車),NOR-1002,圳頂派出所,2025-08-06,08:26:05,2030790021,LOC_1704,121.286205,24.908051
(租11402)介壽路(台4)、仁善街-2.往介壽路往員林路一段(車),NOR-1002,圳頂派出所,2025-08-06,08:26:08,2030790011,LOC_1703,121.286422,24.907734
(租11402)介壽路(台4)、介壽路891巷-3.往介壽路891巷往仁福宮前道路(車),NOR-1002,圳頂派出所,2025-08-06,08:26:22,2030427021,LOC_1708,121.286172,24.906234
(租11401)文化路二段(台15)、湧泉路-4.文化路二段往民有一路(車),NOR-1005,永安派出所,2025-08-06,08:26:40,2050205031,LOC_2597,121.022497,24.970165
(租11401)文化路二段(台15)、湧泉路-5.往笨港里3鄰(車),NOR-1005,永安派出所,2025-08-06,08:26:45,2050205041,LOC_2598,121.022173,24.969763
(租11401)文化路二段(台15)、湧泉路-2.文化路二段往蚵間內車道(車),NOR-1005,永安派出所,2025-08-06,08:26:47,2050205011,LOC_2595,121.021786,24.969783
(租11401)文化路二段(台15)、湧泉路-3.文化路二段往蚵間外車道(車),NOR-1005,永安派出所,2025-08-06,08:26:48,2050205021,LOC_2596,121.021771,24.969783
(租11401)文化路二段(台15)、湧泉路-6.湧泉路往台61巷(車),NOR-1005,永安派出所,2025-08-06,08:26:52,2050205051,LOC_2599,121.02155,24.970313
(租11401)仁德南街、仁美街135巷-2.往長興路三段(車),NOR-1002,圳頂派出所,2025-08-06,08:26:52,2030426011,LOC_1675,121.285474,24.9105
(租11401)仁德南街、仁美街135巷-3.往仁美一街(車),NOR-1002,圳頂派出所,2025-08-06,08:26:54,2030426021,LOC_1676,121.28533,24.910766
(租11401)仁德南街、仁美街135巷-4.往埔仁路(車),NOR-1002,圳頂派出所,2025-08-06,08:26:57,2030426031,LOC_1677,121.285038,24.910665
(租11402)文化路二段540號前-3.文化路二段往文大路外車道(車),NOR-1005,大坡派出所,2025-08-06,08:27:46,2050255021,LOC_2682,121.01561,24.964907
(租11402)文化路二段540號前-2.文化路二段往文大路內車道(車),NOR-1005,大坡派出所,2025-08-06,08:27:46,2050255011,LOC_2681,121.015588,24.964917
(租11402)文化路二段540號前-6.往蚵殼港圳6-1號池(車),NOR-1005,大坡派出所,2025-08-06,08:27:49,2050255051,LOC_2685,121.0155,24.964549
(租11402)文化路二段540號前-5.文化路二段往後庄二路內車道(車),NOR-1005,大坡派出所,2025-08-06,08:27:52,2050255041,LOC_2684,121.015173,24.964494
(租11402)文化路二段540號前-4.文化路二段往後庄二路外車道(車),NOR-1005,大坡派出所,2025-08-06,08:27:52,2050255031,LOC_2683,121.015156,24.964499
(租11402)文化路二段540號前-7.往台61線(車),NOR-1005,大坡派出所,2025-08-06,08:27:55,2050255061,LOC_2686,121.015083,24.964816
(租11402)慈光街、慈光二街、埔頂二街-3.往埔頂二街往埔頂七街(車),NOR-1002,圳頂派出所,2025-08-06,08:27:59,2030826021,LOC_1737,121.280727,24.903495
(租11402)慈光街、慈光二街、埔頂二街-4.往慈光二街往慈光一街(車),NOR-1002,圳頂派出所,2025-08-06,08:28:07,2030826031,LOC_1738,121.280488,24.902647
(租11402)埔仁路、埔頂二街、公園三街-4.往埔頂二街往埔頂街(車),NOR-1002,圳頂派出所,2025-08-06,08:28:25,2030827031,LOC_1722,121.278193,24.902396
(租11402)埔仁路、埔頂二街、公園三街-3.往公園三街往埔仁路192巷(車),NOR-1002,圳頂派出所,2025-08-06,08:28:31,2030827021,LOC_1721,121.278156,24.901808
(租11402)埔頂街、隆德街、仁和路一段-4.往埔頂街往埔頂一街(車),NOR-1002,圳頂派出所,2025-08-06,08:28:51,2030825031,LOC_1726,121.276013,24.901762
(租11402)埔頂街、隆德街、仁和路一段-5.往埔頂街15巷往埔頂路一段(車),NOR-1002,圳頂派出所,2025-08-06,08:28:53,2030825041,LOC_1727,121.275726,24.901906
(租11402)埔頂街、隆德街、仁和路一段-3.往隆德街往埔頂路一段(車),NOR-1002,圳頂派出所,2025-08-06,08:29:03,2030825021,LOC_1725,121.275375,24.900885
(租11401)仁和路一段(市112)、仁和七街-5.往埔頂街(車),NOR-1002,圳頂派出所,2025-08-06,08:29:12,2030425041,LOC_1665,121.276375,24.900168
(租11401)仁和路一段(市112)、仁和七街-3.往仁和一街(車),NOR-1002,圳頂派出所,2025-08-06,08:29:16,2030425021,LOC_1663,121.276244,24.899881
(租11401)仁和路一段(市112)、仁和七街-2.往員林路一段(車),NOR-1002,圳頂派出所,2025-08-06,08:29:20,2030425011,LOC_1662,121.276633,24.899833
(租11401)仁和路一段(市112)、仁和七街-4.往埔頂二街(車),NOR-1002,圳頂派出所,2025-08-06,08:29:23,2030425031,LOC_1664,121.276729,24.900089
(租11401)農改場前午後湖方向 (東福路口)-3.往蚵間國小(車),NOR-1005,大坡派出所,2025-08-06,08:29:48,2050233021,LOC_2673,121.026921,24.954836
(租11401)農改場前午後湖方向 (東福路口)-2.往大坡派出所(車),NOR-1005,大坡派出所,2025-08-06,08:29:52,2050233011,LOC_2672,121.027392,24.955033
(租11401)埔頂路一段(桃53)、慈光街-4.往慈光街(車),NOR-1002,圳頂派出所,2025-08-06,08:30:08,2030416031,LOC_1697,121.277361,24.904895
(租11401)埔頂路一段(桃53)、慈光街-3.往仁和路一段(車),NOR-1002,圳頂派出所,2025-08-06,08:30:13,2030416021,LOC_1696,121.276821,24.9052
(租11401)民有二路、國校路口＃民有二路(桃106)、國校路-4.往大坡里6鄰(車),NOR-1005,大坡派出所,2025-08-06,08:31:47,2050210031,LOC_2670,121.039771,24.958185
(租11401)民有二路、國校路口＃民有二路(桃106)、國校路-3.往大坡國小(車),NOR-1005,大坡派出所,2025-08-06,08:31:49,2050210021,LOC_2669,121.040111,24.958169
(租11402)東福路一段、警訓路口-3.往警訓中心(車),NOR-1005,大坡派出所,2025-08-06,08:33:47,2050272021,LOC_2691,121.049357,24.964123
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-4.往東龍路313巷(車),DEL-8888,龍潭派出所,2025-08-06,22:00:00,2090671031,LOC_4184,121.212523,24.865986
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-6.往東龍路(車),DEL-8888,龍潭派出所,2025-08-06,22:00:02,2090671051,LOC_4186,121.212799,24.865736
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-5.往龍元路(車),DEL-8888,龍潭派出所,2025-08-06,22:00:08,2090671041,LOC_4185,121.212492,24.865318
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-3.往聖亭路(車),DEL-8888,龍潭派出所,2025-08-06,22:00:11,2090671021,LOC_4183,121.21216,24.865594
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-5.往龍元路(車),ACC-0001,龍潭派出所,2025-08-06,22:00:25,2090671041,LOC_4185,121.212492,24.865318
(租11402)北龍路15巷7號前-3.往北龍路15巷17號前方道路(車),DEL-8888,龍潭派出所,2025-08-06,22:00:25,2090895021,LOC_4218,121.210592,24.865601
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-6.往東龍路(車),ACC-0001,龍潭派出所,2025-08-06,22:00:26,2090671051,LOC_4186,121.212799,24.865736
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-4.往東龍路313巷(車),ACC-0001,龍潭派出所,2025-08-06,22:00:37,2090671031,LOC_4184,121.212523,24.865986
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-3.往聖亭路(車),ACC-0001,龍潭派出所,2025-08-06,22:00:42,2090671021,LOC_4183,121.21216,24.865594
(租11402)北龍路15巷7號前-3.往北龍路15巷17號前方道路(車),ACC-0001,龍潭派出所,2025-08-06,22:00:48,2090895021,LOC_4218,121.210592,24.865601
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-4.往東龍路313巷(車),ACC-0002,龍潭派出所,2025-08-06,22:00:52,2090671031,LOC_4184,121.212523,24.865986
(租11401)東龍路與南龍路口 (東龍路200巷)-4.往神龍路(車),DEL-8888,龍潭派出所,2025-08-06,22:01:05,2090672031,LOC_4190,121.213806,24.864296
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-6.往東龍路(車),ACC-0002,龍潭派出所,2025-08-06,22:01:07,2090671051,LOC_4186,121.212799,24.865736
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-3.往聖亭路(車),ACC-0002,龍潭派出所,2025-08-06,22:01:10,2090671021,LOC_4183,121.21216,24.865594
(租11401)東龍路與南龍路口 (東龍路200巷)-3.往新龍路(車),DEL-8888,龍潭派出所,2025-08-06,22:01:16,2090672021,LOC_4189,121.214616,24.863748
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-5.往龍元路(車),ACC-0002,龍潭派出所,2025-08-06,22:01:24,2090671041,LOC_4185,121.212492,24.865318
(租11402)東龍路與中正路242巷口-4.往南龍路(車),DEL-8888,龍潭派出所,2025-08-06,22:01:29,2090690031,LOC_4225,121.214997,24.862705
(租11401)東龍路與南龍路口 (東龍路200巷)-3.往新龍路(車),ACC-0001,龍潭派出所,2025-08-06,22:01:31,2090672021,LOC_4189,121.214616,24.863748
(租11401)東龍路與南龍路口 (東龍路200巷)-4.往神龍路(車),ACC-0001,龍潭派出所,2025-08-06,22:01:33,2090672031,LOC_4190,121.213806,24.864296
(租11402)北龍路15巷7號前-3.往北龍路15巷17號前方道路(車),ACC-0002,龍潭派出所,2025-08-06,22:01:35,2090895021,LOC_4218,121.210592,24.865601
(租11402)東龍路與中正路242巷口-3.往龍華路(車),DEL-8888,龍潭派出所,2025-08-06,22:01:38,2090690021,LOC_4224,121.215791,24.86238
(租11401)龍華路與龍祥路-6.往中正路242巷(車),DEL-8888,龍潭派出所,2025-08-06,22:01:45,2090680051,LOC_4200,121.216662,24.862268
(租11401)龍華路與龍祥路-5.往中正路242巷(車),DEL-8888,龍潭派出所,2025-08-06,22:01:47,2090680041,LOC_4199,121.216869,24.862147
(租11401)龍華路與龍祥路-4.往東龍路(車),DEL-8888,龍潭派出所,2025-08-06,22:01:49,2090680031,LOC_4198,121.216789,24.861809
(租11401)龍華路與龍祥路-3.往新龍路(車),DEL-8888,龍潭派出所,2025-08-06,22:01:52,2090680021,LOC_4197,121.216983,24.861558
(租11402)興豐路、長安街-5.往興豐街往鶯歌(車),DEL-8888,大安派出所,2025-08-06,22:01:55,2080798041,LOC_4038,121.217114,24.861215
(租11402)興豐路、長安街-3.往長安街1906巷往羊稠仔(車),DEL-8888,大安派出所,2025-08-06,22:01:55,2080798021,LOC_4036,121.217114,24.861215
(租11402)龍華路226巷、242巷-2.往龍華路226巷內(車),DEL-8888,龍潭派出所,2025-08-06,22:01:59,2090843011,LOC_4246,121.21668,24.861264
(租11402)興豐路、長安街-4.往興豐街往八德分局(車),DEL-8888,大安派出所,2025-08-06,22:01:59,2080798031,LOC_4037,121.21668,24.861264
(租11402)中正東路、和二路-3.往中正東路往和二路79巷19弄(車),DEL-8888,南雅派出所,2025-08-06,22:01:59,2030828021,LOC_1534,121.21668,24.861264
(租11402)東龍路與龍祥路口-2.往東龍路60巷(車),DEL-8888,龍潭派出所,2025-08-06,22:02:05,2090691011,LOC_4227,121.215973,24.86101
(租11402)東龍路與龍祥路口-4.往新龍路方向(車),DEL-8888,龍潭派出所,2025-08-06,22:02:10,2090691031,LOC_4229,121.215588,24.861255
(租11401)龍華路與龍祥路-6.往中正路242巷(車),ACC-0001,龍潭派出所,2025-08-06,22:02:10,2090680051,LOC_4200,121.216662,24.862268
(租11401)龍華路與龍祥路-4.往東龍路(車),ACC-0001,龍潭派出所,2025-08-06,22:02:10,2090680031,LOC_4198,121.216789,24.861809
(租11402)東龍路與龍祥路口-3.往東龍路83巷(車),DEL-8888,龍潭派出所,2025-08-06,22:02:11,2090691021,LOC_4228,121.215498,24.861301
(租11402)東龍路與中正路242巷口-4.往南龍路(車),ACC-0001,龍潭派出所,2025-08-06,22:02:11,2090690031,LOC_4225,121.214997,24.862705
(租11402)興豐路、長安街-5.往興豐街往鶯歌(車),ACC-0001,大安派出所,2025-08-06,22:02:15,2080798041,LOC_4038,121.217114,24.861215
(租11402)興豐路、長安街-4.往興豐街往八德分局(車),ACC-0001,大安派出所,2025-08-06,22:02:15,2080798031,LOC_4037,121.21668,24.861264
(租11402)東龍路與中正路242巷口-3.往龍華路(車),ACC-0001,龍潭派出所,2025-08-06,22:02:17,2090690021,LOC_4224,121.215791,24.86238
(租11402)東龍路與中正路242巷口-3.往龍華路(車),ACC-0002,龍潭派出所,2025-08-06,22:02:22,2090690021,LOC_4224,121.215791,24.86238
(租11402)龍華路226巷、242巷-2.往龍華路226巷內(車),ACC-0001,龍潭派出所,2025-08-06,22:02:24,2090843011,LOC_4246,121.21668,24.861264
(租11402)興豐路、長安街-3.往長安街1906巷往羊稠仔(車),ACC-0001,大安派出所,2025-08-06,22:02:25,2080798021,LOC_4036,121.217114,24.861215
(租11401)東龍路與南龍路口 (東龍路200巷)-4.往神龍路(車),ACC-0002,龍潭派出所,2025-08-06,22:02:30,2090672031,LOC_4190,121.213806,24.864296
(租11401)龍華路與龍祥路-3.往新龍路(車),ACC-0002,龍潭派出所,2025-08-06,22:02:30,2090680021,LOC_4197,121.216983,24.861558
(租11401)龍華路與龍祥路-5.往中正路242巷(車),ACC-0001,龍潭派出所,2025-08-06,22:02:31,2090680041,LOC_4199,121.216869,24.862147
(租11402)興豐路、長安街-5.往興豐街往鶯歌(車),ACC-0002,大安派出所,2025-08-06,22:02:31,2080798041,LOC_4038,121.217114,24.861215
(租11402)興豐路、長安街-4.往興豐街往八德分局(車),ACC-0002,大安派出所,2025-08-06,22:02:34,2080798031,LOC_4037,121.21668,24.861264
(租11401)龍華路與龍祥路-3.往新龍路(車),ACC-0001,龍潭派出所,2025-08-06,22:02:36,2090680021,LOC_4197,121.216983,24.861558
(租11402)中正東路、和二路-3.往中正東路往和二路79巷19弄(車),ACC-0001,南雅派出所,2025-08-06,22:02:36,2030828021,LOC_1534,121.21668,24.861264
(租11402)東龍路與龍祥路口-4.往新龍路方向(車),ACC-0002,龍潭派出所,2025-08-06,22:02:42,2090691031,LOC_4229,121.215588,24.861255
(租11402)東龍路與龍祥路口-2.往東龍路60巷(車),ACC-0002,龍潭派出所,2025-08-06,22:02:43,2090691011,LOC_4227,121.215973,24.86101
(租11401)龍華路與龍祥路-6.往中正路242巷(車),ACC-0002,龍潭派出所,2025-08-06,22:02:45,2090680051,LOC_4200,121.216662,24.862268
(租11402)東龍路與龍祥路口-3.往東龍路83巷(車),ACC-0001,龍潭派出所,2025-08-06,22:02:47,2090691021,LOC_4228,121.215498,24.861301
(租11402)中正東路、和二路-3.往中正東路往和二路79巷19弄(車),ACC-0002,南雅派出所,2025-08-06,22:02:48,2030828021,LOC_1534,121.21668,24.861264
(租11402)大同路與光明路口-2.往中正路(車),DEL-8888,龍潭派出所,2025-08-06,22:02:49,2090681011,LOC_4207,121.219358,24.861206
(租11402)東龍路與龍祥路口-2.往東龍路60巷(車),ACC-0001,龍潭派出所,2025-08-06,22:02:49,2090691011,LOC_4227,121.215973,24.86101
(租11402)龍華路226巷、242巷-2.往龍華路226巷內(車),ACC-0002,龍潭派出所,2025-08-06,22:02:51,2090843011,LOC_4246,121.21668,24.861264
(租11402)東龍路與龍祥路口-4.往新龍路方向(車),ACC-0001,龍潭派出所,2025-08-06,22:02:53,2090691031,LOC_4229,121.215588,24.861255
(租11402)大同路與光明路口-3.往富山一街(車),DEL-8888,龍潭派出所,2025-08-06,22:02:54,2090681021,LOC_4208,121.219855,24.861155
